	first	answer	prediction	bert	bleu
223	第百二十六条　（汽車転覆等及び同致死）　１　現に人がいる汽車又は電車を転覆させ、又は破	壊した者は、無期又は三年以上の懲役に処する。	壊し、人を死なせんような災難をもたらした者は、死刑又は無期の懲役にしよう。	0.7447799444198608	16.331948281960493
224	第百二十六条　（汽車転覆等及び同致死）　２　現に人がいる艦船を転覆させ、沈没させ	、又は破壊した者も、前項と同様とする。	たり、爆破したり、廃棄物を投じたり、あるいはその他の生命及び身体安全を危険に曝した者に対して死亡を負よせるおそれをお支払いしよらしめるものとする。	0.6417886018753052	4.380833441723301
225	第百二十六条　（汽車転覆等及び同致死）　３　前二項の罪を犯し、よって人を死亡さ	せた者は、死刑又は無期懲役に処する。	せした者は、死亡罪を問われる。	0.820858359336853	21.586404366478295
226	第百二十七条　（往来危険による汽車転覆等）　１　第百二十五条の罪を犯し、よって汽車若しくは電車を転覆させ、若しくは破壊	し、又は艦船を転覆させ、沈没させ、若しくは破壊した者も、前条の例による。	たる者は、以上の罪を犯したとみなす。	0.6931245923042297	1.7115848980514223
227	第百二十八条　（未遂罪）　１　第百二十四条第一項、第百二十五条並びに第百二	十六条第一項及び第二項の罪の未遂は、罰する。	十六条第一項の定めにより、犯人が犯罪を完遂しようとしたが、その行為が遂行されなかった場合における刑及びこれを処罰の対象とするか否かは、犯罪の性質、危険性及び犯人の意図等に注意して判断する。ただし、犯罪が未遂であることを処罰の根拠とする場合においては、犯罪の準備行為があったときは、準備行為によりも重い刑を科することができる。	0.6467198729515076	5.347744940403562
228	第百二十九条　（過失往来危険）　１　過失により、汽車、電車若しくは艦船の往来の危険を生じさせ、又は汽車若しくは電車を転覆させ、若し	くは破壊し、若しくは艦船を転覆させ、沈没させ、若しくは破壊した者は、三十万円以下の罰金に処する。	しかしその罪が他人に対して重大な害を生じた者は、刑にしなければならない。	0.713571310043335	8.474857657829807
229	第百二十九条　（過失往来危険）　２　その業務に従事する者が前項の罪を犯したときは、	三年以下の禁錮又は五十万円以下の罰金に処する。	"その業務に従事する者が前項の罪を犯したときは、懲役又は禁錮を
科し、又は科せられる。"	0.7029446363449097	3.5148478313698046
230	第百三十条　（住居侵入等）　１　正当な理由がないのに、人の住居若しくは人の看守する邸宅、建造物若しくは艦船に侵入し、又は要求を受	けたにもかかわらずこれらの場所から退去しなかった者は、三年以下の懲役又は十万円以下の罰金に処する。	けけむ出ため、罰せんこととなるものとする。	0.6639038324356079	0.8692636550022332
231	第百三十二条　（未遂罪）　１　第百三十条の罪の	未遂は、罰する。	何らかの犯罪（第百三十条の罪）を企てて、それが未遂に終わった場合、その未遂行為も罪とされる。	0.6557061672210693	1.432548017297354
232	第百三十三条　（信書開封）　１　正当な理由がないのに、封をしてある信書を開けた者	は、一年以下の懲役又は二十万円以下の罰金に処する。	は、正当な理由がないのに、封をしてある信書を開けた者は、刑事罰の対象となる。	0.6906999349594116	3.5198870526684183
233	第百三十四条　（秘密漏示）　１　医師、薬剤師、医薬品販売業者、助産師、弁護士、弁護人、公証人又はこれらの職にあった者が、正当な理由がないのに、	その業務上取り扱ったことについて知り得た人の秘密を漏らしたときは、六月以下の懲役又は十万円以下の罰金に処する。	患者、依頼者、関係者、当事者の秘密を漏らした場合、罰せられる。	0.7803332805633545	8.332987973578367
234	第百三十四条　（秘密漏示）　２　宗教、祈祷若しくは祭祀の職にある者又はこれらの職にあった者が、正当な理由がないのに、	その業務上取り扱ったことについて知り得た人の秘密を漏らしたときも、前項と同様とする。	その秘密を漏示した者について、刑事の責を有する。	0.7597349882125854	7.069007180013903
